date,PC1,PC2,PC3,PC4
2012-10-24,-2.27450111910549,0.24558535599437428,-0.6948489390001402,-0.0567003368723356
2012-10-25,-2.442412593895245,-0.08406374439579996,-0.6264321258313288,-0.1426523878237893
2012-10-26,-2.405712985051792,-0.7478182381002848,1.4382651948069614,-0.37285996525371956
2012-10-31,-0.9055808271944584,6.008748226900141,1.9794850253537468,-3.1915872250415553
2012-11-01,-2.0623647392116427,1.5386365208917125,-1.544803750457551,1.6352519949555113
2012-11-02,-1.967166244453527,1.5520116316945758,-0.08463316229278535,1.4641228074782102
2012-11-05,-2.4471045473704005,0.6722081665356681,-1.8552182576123568,1.1109297566593854
2012-11-06,-2.112600247786488,2.8625861754273636,-0.5841633260620733,-0.7420726116260898
2012-11-07,-1.8546932142355865,2.892137639764973,0.39106889066707373,-0.5290423716225374
2012-11-08,-2.489723906137282,0.7343046002584125,-0.7566229175542158,0.7745315649982597
2012-11-09,-2.330698819684089,1.3336169243642617,0.3052775303267771,0.19150668846824107
2012-11-12,-2.7578003795883976,-0.9161946903775047,0.30378829542550706,1.1947058014720546
2012-11-13,-2.4832284296757003,-0.09152930988214081,-0.15972043539413244,0.6612152191781131
2012-11-14,-2.671213338550676,-0.6734687456118702,-0.26666701473274235,0.11888853812713217
2012-11-15,-2.907921893137608,-1.465763597846534,-0.2874003645275402,-0.037839282782618326
2012-11-16,-2.080084948643799,1.6334981688997263,3.1273813932747903,-2.5142849322780725
2012-11-19,-2.4671236516983037,0.40984429652890697,-0.3262350558068942,-0.22254708213339813
2012-11-20,-2.216502059336319,0.8867380922727532,0.8233865492201589,-0.02117889538571351
2012-11-21,-2.682549961585344,-0.65746420639938,-0.4026850765668516,0.3903173040800932
2012-11-23,-2.4543286313084187,0.5406471086927676,-0.28108070516722977,-0.395292752209568
2012-11-26,-2.3879547922631645,0.674120407218378,-0.5295882502333568,-0.17676902998640298
2012-11-27,-2.2807112035448465,1.1233499479133011,0.16571330791627853,-0.48294090310424964
2012-11-28,-2.3617690946318004,-0.10056176679271149,0.8225068397308667,0.7685848270830477
2012-11-29,-2.6073970994337605,-0.3301539805271736,-0.42433441695728175,0.2197224225280677
2012-11-30,-2.3614390238593934,-0.5650680282138664,2.6394089971972043,-0.21057956858057317
2012-12-03,-2.45763358901297,-0.44310560160808193,-0.5103908968264483,-0.07586521717575664
2012-12-04,-2.468892931293957,-0.9519761970149814,0.7661251401738076,-0.2009889997574685
2012-12-05,-2.341681295245188,-0.4217562611996621,0.5822273423147954,-0.34556162539186125
2012-12-06,-2.4947562953464124,-0.6310364353205392,-0.2951424015880699,-0.3050379463160558
2012-12-07,-2.40014901354198,-0.06829037746213368,-0.5165705749633696,-0.1660039326249395
2012-12-10,-2.2442242459681916,-0.29886686145950475,1.6535205934165862,-0.3811644411551149
2012-12-11,-2.2107549807486238,-0.15666708062715948,1.298461728798082,-0.6407438085803798
2012-12-12,-1.9771398553890027,0.5853904429789925,0.09190284012148464,-0.1588709048484892
2012-12-13,-2.222734546699643,-1.3868043906692926,0.9275207922209365,1.3311385298564724
2012-12-14,-1.8748124183321704,1.0552687851821887,1.0925521980559938,-1.3458215729997014
2012-12-17,-2.490608653317063,-0.8489678344160903,-1.8996157891773822,0.5472882119343254
2012-12-18,-2.1306902218105996,0.4914456569375436,0.364568183651299,-0.7415907467173736
2012-12-19,-1.6709024864799202,1.7182286706220378,1.3380756599205819,-0.8388404356576661
2012-12-20,-2.078813320391059,1.0802399053160634,-1.3640115581764023,0.19780300285563024
2012-12-21,-1.9653410727793776,0.48075201527999095,1.6598780508485402,0.08432328839249555
2012-12-24,-2.158610748116448,-0.69639145173807,1.5204719970024891,0.24441431683784912
2012-12-26,-2.223234010408268,-0.3069420266310293,-0.49099237495959214,-0.113116256382765
2012-12-27,-2.1232528612159958,-1.09880007489443,1.2888581339580198,0.4925504629845509
2012-12-28,-2.261827999818451,-0.9845732031382461,0.4990286146042087,-0.7992062415441773
2012-12-31,-2.2142652163672976,-0.8875467835984809,-0.02743853896491347,-0.2465722564649643
2013-01-02,-1.7184034713107463,0.6164375225084213,0.962204477688331,-0.27702044843290974
2013-01-03,-2.1623709812947216,-1.157328415112375,0.5388155373986345,0.2399074169107777
2013-01-04,-1.9836440285408605,-0.1777278862778834,-0.2736252049097093,0.016139173019080345
2013-01-07,-1.883199692744994,0.3376456516344438,-0.2789467896294066,-0.27411603564879494
2013-01-08,-1.6517519014744575,0.43060709172151873,1.8280331270382273,-0.1858448368111416
2013-01-09,-1.6137891979791532,0.18854628231701606,1.8640989126313832,0.02285740723405501
2013-01-10,-1.8671980201311549,0.4010265686842575,-0.5546992128111947,-0.43516642124785965
2013-01-11,-2.0694929750520257,-0.3569368972635904,-0.8908010725311742,0.05332697529530742
2013-01-14,-2.0602379383435063,-0.4032188363786969,-0.45357521698820497,-0.19389823924478208
2013-01-15,-1.9222153448415304,0.3077180522776733,-0.9966324627192559,-0.12500220608845677
2013-01-16,-1.7958333336194185,0.45421062342141577,-0.1411216145040812,0.1462308563326584
2013-01-17,-1.9572675860969129,-0.5138248728602914,1.0210769548032976,-0.1726261460771758
2013-01-18,-1.8816140424897836,0.3195236087824064,-1.097239772643646,-0.31327600888086393
2013-01-22,-1.7965432119662021,-0.21728978427589335,0.4777383462450215,0.44974171772046395
2013-01-23,-1.9935606108927437,-0.38464168418828054,-0.27848309614147576,-0.477525590317943
2013-01-24,-1.9611153527378766,-0.12334179700995768,-0.22404753865045143,-0.7221335087566475
2013-01-25,-1.7784757515438427,-0.39110008109246236,1.096152666858797,0.16536281774266903
2013-01-28,-1.927990755529336,-0.35526612210487535,-0.49998358309562835,-0.4758531034754659
2013-01-29,-1.753527990878011,-0.9339507317498233,1.8248878831705146,0.12936581530285018
2013-01-30,-1.7933167299881165,-0.3282945775558178,-0.008242198579799551,-0.7278544990426942
2013-01-31,-1.631997905372244,-0.05294660140742034,-0.45690969839436607,-0.05922003466042063
2013-02-01,-1.9272850716597512,-0.9222712972093712,-0.5052035984042951,0.20859619970073756
2013-02-04,-1.772763872519544,-0.39803407706811333,-0.20993446838102442,-0.317928041955427
2013-02-05,-1.615104798418088,-0.11614848536623743,0.5313013028758141,-0.011987203765801114
2013-02-06,-1.302464761459561,1.145855907320403,0.322680689869262,-0.5959515365327395
2013-02-07,-1.6390207824070953,-0.6523928866113077,0.24933635624085596,0.6422999122213714
2013-02-08,-1.3972959834698693,0.6956272581036974,-0.0061986685980506,-0.30596377682593245
2013-02-11,-1.7241675526004951,-0.6601877685887148,0.2964348360219614,0.011268423231704136
2013-02-12,-1.1084733363300734,1.7616103040184672,-0.12765641031926478,-0.33011814724012284
2013-02-13,-1.5627889455550636,0.682218232895601,-0.6718676813948534,-0.29884435757526007
2013-02-14,-1.758953287092402,-0.3880800887820187,-0.12053000303389816,0.33559013905015106
2013-02-15,-0.8315300062888588,2.828437852942973,0.07547101676185278,-0.3100217047964301
2013-02-19,-1.1178879462346607,1.8500820304276968,0.10094726666949086,0.7834933582087285
2013-02-20,-1.472001944527321,-1.0717187347138182,1.4195617704248062,2.446011388059481
2013-02-21,-1.5683834118631275,0.10040858102595086,-0.6061919639321427,-0.022284215040610345
2013-02-22,-1.3979582941265536,0.553072905896776,0.14089300161539606,0.26191022048002627
2013-02-25,-1.715193651699608,-0.7638869566483857,-0.2173257664134376,0.3824008457160189
2013-02-26,-1.53131135886474,-0.3492185976720081,1.536212155928724,-0.7166356079491719
2013-02-27,-1.7311104794983048,-0.882104120415648,-0.23963363536257348,0.3765755127093181
2013-02-28,-1.5021584675409814,-0.6255541869722592,1.2079461599377832,-0.16114952111466957
2013-03-01,-1.1004162849319543,0.8158122997286286,0.973969642085278,-0.5469496203042509
2013-03-04,-1.5607960365851565,-0.903320247886007,-0.3416370056251901,0.6266233775055907
2013-03-05,-1.492020921852061,-0.07618936984190625,-0.3475897003331454,-0.35981619176418955
2013-03-06,-1.615577183020925,-0.08754715157685394,-0.7194826536258129,-0.5100165232763431
2013-03-07,-1.3359726576645472,0.042185363971151336,1.5970030710648135,-0.2700226042669956
2013-03-08,-0.7542817768372782,2.824111545026676,2.0171653216391308,-2.1633253824913323
2013-03-11,-1.4776472074568312,0.48307061279768926,-1.889304828656491,0.57047911464252
2013-03-12,-1.1044504827298218,1.2318954333090244,-0.5344548091988167,0.8164287561448621
2013-03-13,-1.5250625029406089,0.43001898663749527,-1.0739062360604932,0.283383306973732
2013-03-14,-1.144337541398105,2.350033271904089,-0.9362327951891747,-0.18865383634954946
2013-03-15,-1.5796935678774098,0.3137363902441372,-0.4174788449005372,0.5323055400699515
2013-03-18,-1.2299982637789186,1.2537269488643101,-0.27084304278903865,0.43518568245196093
2013-03-19,-1.660444085034922,0.019780839063814306,-0.955695445778968,0.5492910001126889
2013-03-20,-1.2469019312752956,2.288916002862223,0.06794420744822094,-1.2634048204013495
2013-03-21,-1.5733289291687171,0.9325763716653059,-0.6571398031205866,-0.19734306127023096
2013-03-22,-1.8493247344119808,-0.19386295044419483,-1.1382650335293547,0.7598122253002566
2013-03-25,-1.800718035176098,-0.18410539046406105,-0.17454574186826752,0.138671556085297
2013-03-26,-0.7955235623841074,3.52422470604389,1.0909440708579212,-1.0011821009401096
2013-03-27,-1.9301523204410833,-0.7297091635944917,-0.5302137518654558,0.9188797875121443
2013-03-28,-1.506343325054712,0.08475089287529156,0.8762691326623204,0.6992303737536275
2013-04-01,-1.7222241041900146,-0.7526503444264847,0.39961438210213285,0.8610213068289847
2013-04-02,-1.769560366407851,-0.18196220709913505,0.052441489680388045,-0.4601779736555169
2013-04-03,-1.82149218847861,-1.2514922736361536,0.8836543934706197,-0.18486032857237186
2013-04-04,-1.6193569338468687,-0.3952989732830457,0.6239630897835243,-0.4755495390450088
2013-04-05,-1.2022137212700994,1.08137998981249,1.5666405270432577,-1.0134462551651586
2013-04-08,-1.0652249079715779,1.8230583709649641,-0.8616479870536973,0.372634111499973
2013-04-09,-1.614500280061458,-0.25903983040608575,-0.2229437022055454,1.038842677446991
2013-04-10,-0.5210220881812204,4.464577197500299,0.41605295062692127,-0.756133223933892
2013-04-11,-1.3507898609762072,1.5289757328625624,-1.456152786218418,1.6696973796895782
2013-04-12,-1.7869432521054152,0.19352854065654085,-0.8614626433380849,1.1179827449065578
2013-04-15,-1.8070194211782895,0.11837392918449492,-0.8126709937018652,0.4274086950583709
2013-04-16,-1.6428231269023983,0.14781725635602985,1.0349536761436513,0.3132431658385487
2013-04-17,-1.8699132708765123,-1.2026884541435443,0.3801804739207802,0.32117619017063975
2013-04-18,-1.7218736594834758,-0.787681913672572,1.0173147591167981,-0.5366077321705811
2013-04-19,-1.8515981893323321,-0.7752083620243676,-0.4945393526506657,-0.3470080071794564
2013-04-22,-1.804705131621621,-0.6526411886680731,0.022442230085721743,-0.5980715067734871
2013-04-23,-1.6995453756213275,-0.2730723788479781,-0.008179676047248388,-0.39080861670964545
2013-04-24,-1.1558401322815735,1.9866946405646821,-0.24228075778397212,-0.6478386220735245
2013-04-25,-1.6825067716066988,0.341055761344037,-0.8189925736898084,0.20086085283376776
2013-04-26,-0.5309419755192086,3.9102518517422893,3.339701494868992,-1.6225198782560444
2013-04-29,-1.7551326918775656,-0.44036093215136507,-0.9742499681393798,1.4843874695894335
2013-04-30,-1.490253595778106,-0.16831786296742138,1.0861870093528168,0.8945075659189453
2013-05-01,-1.6611873518887448,-0.9234922829296496,0.7634590450911056,0.28480672847303906
2013-05-02,-1.4645210234318604,0.34837569730428,-0.6921373248718546,-0.23266793852369766
2013-05-03,-1.7096080817149142,-0.45827464534230544,-0.14602685257362194,-0.38339643663997136
2013-05-06,-1.408071580176758,-0.20587966292995918,1.9034220627185425,-0.10765035673057567
2013-05-07,-1.586655466731149,-0.6491863637446602,0.4930863570950574,0.17557386064094502
2013-05-08,-1.3003070652667041,-0.49632950120938024,1.3799970401436177,0.742461017195945
2013-05-09,-1.480300625926177,-0.6277957810634118,-0.09793164841176082,-0.0974042043053057
2013-05-10,-1.4553843139118003,-1.7655148731702608,2.2393370966850585,0.2940003498612596
2013-05-13,-1.4436940085030203,-1.0176727049477805,0.19683569776897092,-0.3799499646505603
2013-05-14,-1.0302945586832346,-0.4378065816106274,2.6976008981168333,-0.5693496134496496
2013-05-15,-0.7945247967350109,-0.36811399188413146,2.0499440880207045,0.5214432587049174
2013-05-16,-1.1311148604752168,-0.7527256011401692,-0.3463481832147907,0.39869925862669203
2013-05-17,-1.1794199173333153,-0.7574271639305512,-0.08569511314881398,0.5165592154929597
2013-05-20,-1.2013881199615013,-1.0612163198438436,1.7634569574311416,-0.7302649605156059
2013-05-21,-1.0009623434913608,-0.5826230554567287,-0.022022468640694355,0.3688775719139416
2013-05-22,-0.8040198112162352,-0.6831240695084586,1.7032040234220076,0.5740695766268045
2013-05-23,-0.6095407745608833,0.7978108260572134,-0.1130140966007149,-0.4399908104219657
2013-05-24,-0.41977435616051706,0.8007840326044963,0.9858159449870355,0.7277408592189565
2013-05-28,-0.5258323945367092,1.0004411287009185,-0.5131070191328363,0.9357040390692535
2013-05-29,-0.3528838441121026,2.252116282477935,-0.44182090686575426,0.34527110162730373
2013-05-30,-0.7540495257812977,0.8979251781228393,-0.19489531228213305,1.258363037073604
2013-05-31,-0.9607725148250037,-0.2265033417558397,0.163188396405941,1.025415126569288
2013-06-03,-1.021109014319067,-0.11823678727239358,-0.7013706120894783,0.48295679276678366
2013-06-04,-0.7849817777916406,1.2836299187239004,-0.5500253278559261,-0.47143303376484996
2013-06-05,-0.8091642485983862,0.6689705347405734,0.0005308897988280728,0.058564494407615963
2013-06-06,-0.9595209161177719,-0.6088405176089059,0.7547183859972159,1.1933542874419725
2013-06-07,-0.6100414635982203,1.7400481273158912,-0.7797098459799208,-0.01747797883467993
2013-06-10,-1.1215301602188124,-0.289241513074547,-0.029328158489669923,0.5213914026777261
2013-06-11,-1.2384025543118113,-0.6694989170698786,-0.5055050762252661,0.07828309915983268
2013-06-12,-0.710037965807348,1.2279645498512288,0.8392041821385676,-1.0854867925908187
2013-06-13,-0.649341200444012,2.335090371753712,-0.16127882624315604,-1.0576506964357153
2013-06-14,-0.6197223322349347,1.852924427253605,0.3146369120396218,-0.1491403477710141
2013-06-17,-0.7108018823336373,2.2792708144636866,-1.8157944778517354,0.9359392091369216
2013-06-18,-1.1760141206035675,-0.14522324252137753,-0.4811426723987706,1.9942087487871116
2013-06-19,-1.1196966639027592,0.2736229318972724,-0.2907966971638022,0.7601027381273553
2013-06-20,-1.3691641921559707,-0.838306139600988,-0.0004019267086696719,0.2815960679591759
2013-06-21,-1.2362869872808033,0.07454735140892317,-0.22809093509001954,-0.7894891508531166
2013-06-24,-0.8820374941147768,0.43327250012157953,0.940873693689131,-0.4831378371499102
2013-06-25,-0.94829397464893,-0.3221476715887546,1.0136756719088613,0.9450892437836732
2013-06-26,-1.386280230276469,-0.7551665719440406,-1.2980326452148399,0.46521642330456203
2013-06-27,-1.0825446249973882,-0.5150172995685438,2.156311286542259,-0.2259586019716307
2013-06-28,-1.1078600583026281,-0.9131428653571187,1.4076139688221638,-0.3100681095990934
2013-07-01,-1.0545018658929375,-0.9648061018148306,0.6739322241178707,-0.13134642001448787
2013-07-02,-1.1251015272399394,-0.8027421686392967,-0.11471096248617575,-0.28877246620356867
2013-07-03,-0.7197143994464131,-0.33018243823589927,1.4989778528754751,-0.06096019034954663
2013-07-05,-0.6143355398741647,0.6972644566419901,1.2000144839309255,-0.7563129459781217
2013-07-08,-0.8466632996837058,0.07541212929907799,-0.4104578029058953,0.19820903465657175
2013-07-09,-1.0528304588065773,-0.4491830664471155,-0.8950548055898209,0.3161802292999773
2013-07-10,-0.9421943562281372,-0.26037992647795494,-0.025241054692819436,0.00410279970551667
2013-07-11,-0.8220535337746848,-0.6923826414732364,1.4331589047844513,0.3277677775798457
2013-07-12,-0.9606507905119488,-0.551239168386424,-0.7007806682122297,-0.15367149048596587
2013-07-15,-0.9672267716741652,-0.9526165700654509,0.1588549323094462,-0.029829542149619526
2013-07-16,-1.1037922771533224,-1.2066136323620957,-0.7081836932811204,-0.20986144851355432
2013-07-17,-0.7629527192293987,0.08303126315550849,1.0233047580617072,-1.4540139094243654
2013-07-18,-0.8553684228371384,-0.14814818208419409,-0.7630473244427665,-0.11541414221547606
2013-07-19,-0.7277644297153439,0.5957212395714755,-0.25086639949736395,-0.8197283603940436
2013-07-22,-0.8658298164028047,0.15648634790831853,-1.5957858983567268,0.2774437694113084
2013-07-23,-0.5182788763614944,1.4119196314676545,0.10293365653796753,-0.5052284873917391
2013-07-24,-0.7230514874596673,0.506129221261013,0.4318556619215675,-0.1873069146731164
2013-07-25,-1.0083388265347042,-0.8659223381718743,-0.3032267490489692,0.49578973869403203
2013-07-26,-0.9933364222418946,-0.541092298946034,-0.991266958356645,-0.02138110341236104
2013-07-29,-0.8784025874282537,-0.057192265624624754,-0.8190362310406138,-0.40779500721218465
2013-07-30,-0.6853856507527817,0.665005369560293,-0.2875778925030813,-0.6640346258105132
2013-07-31,-0.7726490525845503,0.5867760016687394,-0.12704964114869158,-0.5113269536700148
2013-08-01,-0.17802187999789817,2.1792569064489364,0.543704065230955,0.23172817592536799
2013-08-02,-0.7986120060618561,0.7835815737134161,-1.539032797282958,0.6331154481443108
2013-08-05,-0.80057197008934,1.3366862664514103,-0.7411711104651575,-0.3968385552954821
2013-08-06,-0.7493315224530105,0.663768473794484,-0.21039261099305004,0.6965017269540245
2013-08-07,-0.8226757563511091,0.7906642919782874,-0.4823940218905846,0.09856684961059053
2013-08-08,-0.8009218511634026,1.513232812499544,-0.9873447029636857,-0.4086757336331533
2013-08-09,-0.9996751945205241,0.6012883941442783,-0.5937540155269175,0.11351395890244194
2013-08-12,-0.5194491485133761,2.84118385669264,-0.7547380016171794,-0.6444746009926726
2013-08-13,-0.6635236396756472,1.255157986666204,-0.2848986452070453,1.9289384124504876
2013-08-14,-0.9215190576396942,1.5993979262062443,-1.2354886282175939,0.44553599157258195
2013-08-15,-1.253698794654024,-0.05025324747193991,-0.4840817012998746,0.7684312672826028
2013-08-16,-1.3347275470595548,0.04703872532253355,-1.0822292298229776,0.3167975085251835
2013-08-19,-1.0188222426428497,1.1571595901827918,0.4100974862585864,-1.1142619156095313
2013-08-20,-0.8004016049357414,2.436518092985486,-0.3403661949706687,-0.9158734113300414
2013-08-21,-1.2143500486778556,0.5568498460741723,-0.8048821743191671,0.6684644682187613
2013-08-22,-1.325047853034239,0.406288777073318,-1.1321005480582322,0.7484624431148554
2013-08-23,-1.2782824313245178,1.1064996013260615,-0.6580833670806262,-0.27417367389123376
2013-08-26,-1.2998114246692163,0.03810709831424322,-0.007799026192273599,0.7564335208666635
2013-08-27,-1.1825662879932024,-0.2728550725799573,1.5052746219106232,0.27640878569039756
2013-08-28,-1.5078017270284219,-1.014885177590219,-0.34735488394163466,0.11315875572270734
2013-08-29,-0.9000856263586295,0.2389223744753345,2.273504619809291,-0.21080224360489727
2013-08-30,-1.4070951336246253,-1.1398275983539843,0.32834282849709867,-0.23314226921114214
2013-09-03,-1.4048146761751361,-1.5380086473160641,0.8764785009860765,-0.15285959398350882
2013-09-04,-1.1970362699816253,-0.29660379843856705,-0.5386840866298312,-0.3554623014378229
2013-09-05,-0.45823132197395827,1.966309702219384,0.6079145937106878,-0.32120624846392815
2013-09-06,-1.384388446754499,-0.7399044055958873,-1.0590029889353978,0.6579046251945169
2013-09-09,-1.1925129864034265,-0.10688544172153541,0.8125295204884079,-0.6339381147424344
2013-09-10,-1.2743305697418195,-0.036216954798932485,-1.1120232775993106,0.003820776567364596
2013-09-11,-0.7316860748173895,0.8724694885217387,1.5465512351307114,-0.07588406597784396
2013-09-12,-0.7860317886984121,0.921180999586734,0.02716524183493092,-0.18167842786039579
2013-09-13,-1.0684195133643815,0.38962400925999724,0.5096899459323219,-0.6975164771468934
2013-09-16,-0.8081086961293771,2.0028493147621678,-1.4677116762686606,-0.2415486392897624
2013-09-17,-0.7822738072596715,2.64636248794159,-1.0514370389824392,-0.3930035156085427
2013-09-18,-0.7930860618257993,0.5922730606606272,1.2262881262327918,2.3631978451031843
2013-09-19,-1.1800992506430714,0.0950950490422694,-0.9858083108163531,1.2043714270342947
2013-09-20,-1.1266735568491004,0.33942950056509114,0.09805118834120753,0.5635902678461593
2013-09-23,-1.2637490187896498,0.41173419989137033,-0.6967714797880654,-0.4751182453787478
2013-09-24,-1.4515633510058605,-0.8558788959519368,0.12358935338663861,-0.15288224971973535
2013-09-25,-1.0798696526966245,0.035724799969574776,1.0813525513286695,0.2835511356933511
2013-09-26,-1.3096216097801634,-0.11007183848567989,-0.6662775932900998,0.04022787037297905
2013-09-27,-1.3981151861196741,-0.8471075169594244,0.23884075967626747,0.31785855104344474
2013-09-30,-1.255656161221325,0.44287624970491424,-0.882900318725895,-0.8708896424377195
2013-10-01,-0.8452114192468174,1.7661470361735883,-0.30366952307359046,-0.45523174115672876
2013-10-02,-0.959051666050214,1.3698360744956035,0.10590284995210185,0.14908570709268598
2013-10-03,-1.288602656307206,-1.241193736097509,1.3144710226287164,1.6293800609791345
2013-10-04,-0.8725199529217932,0.9195748797867263,0.721047780380993,-0.018255112363674417
2013-10-07,-1.2176769536073002,-0.5298611247536826,-0.430540009890209,0.9152984771968243
2013-10-08,-1.1660908145981328,-0.05389873672780715,-0.10644495422821951,-0.384410301499563
2013-10-09,-1.0590669155292596,-1.5229721899192257,3.0403566081839113,0.6881918394126669
2013-10-10,-1.2835423955978063,-1.0100457795970748,-0.2725310658501943,0.09340863194348077
2013-10-11,-1.0280431365787903,-0.16290252557149276,1.0906781789690971,-0.8976884121021572
2013-10-14,-1.0333716846276895,-0.5084231903191762,-0.10192865907293884,0.16671847182588137
2013-10-15,-0.7640246182634549,0.6630852846152666,0.518581494380198,-0.8144019601177224
2013-10-16,-0.9688785871772059,1.0839268356760912,-1.4771646133278271,-0.3092663711476538
2013-10-17,-0.989137009127673,0.8973389696826113,-1.1622971489944984,0.35908422405208845
2013-10-18,-0.9870377390468845,0.767518023083727,-0.07733483274112402,0.2897369274154338
2013-10-21,-1.1724307796388918,0.4222384288722407,-1.4223385808093263,0.4394390124656551
2013-10-22,-0.9613848045171712,1.0845955816672699,0.6633767005136534,-0.6989401826400382
2013-10-23,-1.1888624172783921,0.007486862342437364,-0.9743921977696959,0.3367897156669479
2013-10-24,-0.658392346153632,2.2195920397029942,0.12139607022486863,-0.8055643875811797
2013-10-25,-0.9537101235413471,0.048456903217069545,0.948663003305227,1.3215715851817949
2013-10-28,-1.1350791568484375,0.5346752271721296,-1.2057562601100837,0.16002212453191003
2013-10-29,-1.3476291070660384,0.12088583384359199,-1.1683980963714524,0.07077438803049216
2013-10-30,-1.3227817054238344,0.05055685205523307,-0.5346672948698771,-0.058682923549001266
2013-10-31,-1.0961196372683892,0.7871888668103472,0.009728820758574995,-0.7157268256390956
2013-11-01,-0.6411233740932096,-0.42997575826529716,4.20048536396575,1.7427649103012575
2013-11-04,-1.5152895455219693,-1.618653392954932,-1.018814953120665,0.19290858732047075
2013-11-05,-1.2166874361518598,-0.3720622101657082,0.6771388837676966,-1.3327924255713406
2013-11-06,-0.9458592993780904,-0.14256416125267615,1.4080610683321122,-0.5748812428984247
2013-11-07,-1.2177963955961493,-1.3054874798730631,0.30335995091595286,-0.07614253913083877
2013-11-08,-1.0288663053739722,-0.38084816855532505,0.5859608906271774,-0.14424516952739538
2013-11-11,-1.0992689743937094,-1.1103281041001543,0.7892506949729878,0.006795400173460115
2013-11-12,-0.9526512264595705,-0.9035120278170071,0.6742900029089892,-0.14357028739411928
2013-11-13,-1.01415259457231,-0.889987525730517,-0.29839904429372477,-0.23962505890396904
2013-11-14,-0.7917316713106048,-1.2240291473182172,1.9279958550327103,0.10115151241855407
2013-11-15,-1.080209910830432,-1.5447688037196226,-0.2321297038161316,-0.36419374781699965
2013-11-18,-0.7690485400620779,-0.6622697053167176,0.5088206641274662,-0.5283367702521787
2013-11-19,-0.6675597700570256,-0.06487440942226595,-0.510382379817356,-0.3654320140702924
2013-11-20,-0.9533443303554257,-1.186572576762423,-0.574375703566396,0.005841133696260578
2013-11-21,-0.7494268233467555,-0.22047892511952943,-1.2365280372878515,0.14976432655809838
2013-11-22,-0.37025406258997196,1.27388026492349,0.9931685081562097,-1.1656156865950074
2013-11-25,-0.3112286842470537,1.349208018723144,0.9416133740890388,-0.6047269930264662
2013-11-26,-0.4796618606235631,0.16505944969868808,0.26279641038990986,0.6970616520336881
2013-11-27,-0.3509991095753084,1.9126255601937745,-1.1707934159495583,-0.4753823864892516
2013-11-29,-0.5546697046932839,0.4470180304930032,-0.4016293564485792,0.8988042859223097
2013-12-02,-1.0177784150488784,-0.6667049129781163,-1.0227709520574095,0.3964170879379777
2013-12-03,-0.7332745876866759,0.11352441466322873,0.0348561247906969,-0.1956698824138641
2013-12-04,-0.53948476555011,1.2331030582721756,-0.4251340593350403,-0.5662081044610022
